Time,Speed_kmh,TargetHeight,ActualHeight_FL,AirForce_FL,CDCForce_FL,Current_FL,BodyAcc,BodyVel,FlowRate_FL,Stiffness_FL,AirDamping_FL
0.311,0,0,0.0278234,5422.65,-143.765,0,0,-0.0704896,0,54212.2,3828.32
0.312,0,0,0.0277523,5414.8,-145.998,0,0,-0.0715867,0,54158.6,3824.4
0.313,0,0,0.0276802,5406.92,-148.226,0,0,-0.0726809,0,54104.3,3820.43
0.314,0,0,0.027607,5399,-150.447,0,0,-0.0737722,0,54049.2,3816.4
0.315,0,0,0.0275326,5391.05,-152.663,0,0,-0.0748606,0,53993.4,3812.31
0.316,0,0,0.0274572,5383.07,-154.872,0,0,-0.0759461,0,53936.9,3808.18
0.317,0,0,0.0273807,5375.06,-157.076,0,0,-0.0770285,0,53879.6,3803.99
0.318,0,0,0.0273032,5367.01,-159.273,0,0,-0.078108,0,53821.6,3799.75
0.319,0,0,0.0272245,5358.94,-161.464,0,0,-0.0791843,0,53762.9,3795.45
0.32,0,0,0.0271448,5350.84,-163.648,0,0,-0.0802575,0,53703.5,3791.11
0.321,0,0,0.027064,5342.72,-165.826,0,0,-0.0813275,0,53643.4,3786.71
0.322,0,0,0.0269822,5334.56,-167.998,0,0,-0.0823944,0,53582.6,3782.26
0.323,0,0,0.0268992,5326.38,-170.163,0,0,-0.083458,0,53521.1,3777.76
0.324,0,0,0.0268152,5318.17,-172.321,0,0,-0.0845182,0,53459,3773.22
0.325,0,0,0.0267302,5309.94,-174.473,0,0,-0.0855752,0,53396.1,3768.62
0.326,0,0,0.0266441,5301.68,-176.617,0,0,-0.0866288,0,53332.6,3763.97
0.327,0,0,0.0265569,5293.39,-178.755,0,0,-0.0876789,0,53268.4,3759.28
0.328,0,0,0.0264687,5285.09,-180.885,0,0,-0.0887256,0,53203.5,3754.53
0.329,0,0,0.0263795,5276.76,-183.009,0,0,-0.0897688,0,53138,3749.74
0.33,0,0,0.0262892,5268.4,-185.125,0,0,-0.0908084,0,53071.9,3744.91
0.331,0,0,0.0261979,5260.03,-187.234,0,0,-0.0918445,0,53005.1,3740.02
0.332,0,0,0.0261055,5251.63,-189.335,0,0,-0.0928769,0,52937.7,3735.09
0.333,0,0,0.0260121,5243.22,-191.43,0,0,-0.0939057,0,52869.6,3730.12
0.334,0,0,0.0259177,5234.78,-193.516,0,0,-0.0949307,0,52801,3725.1
0.335,0,0,0.0258223,5226.32,-195.595,0,0,-0.095952,0,52731.7,3720.03
0.336,0,0,0.0257258,5217.85,-197.666,0,0,-0.0969696,0,52661.8,3714.92
0.337,0,0,0.0256283,5209.35,-199.73,0,0,-0.0979833,0,52591.3,3709.77
0.338,0,0,0.0255298,5200.84,-201.785,0,0,-0.0989931,0,52520.3,3704.57
0.339,0,0,0.0254303,5192.31,-203.833,0,0,-0.099999,0,52448.6,3699.33
0.34,0,0,0.0253298,5183.77,-205.872,0,0,-0.101001,0,52376.3,3694.05
0.341,0,0,0.0252283,5175.2,-207.904,0,0,-0.101999,0,52303.5,3688.73
0.342,0,0,0.0251258,5166.63,-209.927,0,0,-0.102993,0,52230.1,3683.36
0.343,0,0,0.0250224,5158.03,-211.942,0,0,-0.103983,0,52156.2,3677.96
0.344,0,0,0.0249179,5149.43,-213.948,0,0,-0.104969,0,52081.7,3672.51
0.345,0,0,0.0248124,5140.81,-215.947,0,0,-0.10595,0,52006.7,3667.03
0.346,0,0,0.024706,5132.18,-217.936,0,0,-0.106928,0,51931.1,3661.5
0.347,0,0,0.0245986,5123.53,-219.917,0,0,-0.107901,0,51855,3655.94
0.348,0,0,0.0244902,5114.87,-221.89,0,0,-0.10887,0,51778.3,3650.34
0.349,0,0,0.0243808,5106.21,-223.853,0,0,-0.109835,0,51701.2,3644.7
0.35,0,0,0.0242705,5097.53,-225.808,0,0,-0.110795,0,51623.5,3639.03
0.351,0,0,0.0241592,5088.84,-227.754,0,0,-0.111751,0,51545.4,3633.31
0.352,0,0,0.024047,5080.14,-229.691,0,0,-0.112702,0,51466.7,3627.57
0.353,0,0,0.0239338,5071.43,-231.619,0,0,-0.11365,0,51387.5,3621.78
0.354,0,0,0.0238197,5062.71,-233.537,0,0,-0.114592,0,51307.9,3615.96
0.355,0,0,0.0237047,5053.99,-235.447,0,0,-0.11553,0,51227.8,3610.11
0.356,0,0,0.0235887,5045.25,-237.347,0,0,-0.116464,0,51147.2,3604.22
0.357,0,0,0.0234717,5036.52,-239.238,0,0,-0.117393,0,51066.2,3598.3
0.358,0,0,0.0233539,5027.77,-241.12,0,0,-0.118317,0,50984.7,3592.35
0.359,0,0,0.0232351,5019.02,-242.992,0,0,-0.119237,0,50902.7,3586.36
0.36,0,0,0.0231154,5010.26,-244.854,0,0,-0.120152,0,50820.3,3580.34
0.361,0,0,0.0229948,5001.5,-246.707,0,0,-0.121062,0,50737.5,3574.29
0.362,0,0,0.0228733,4992.73,-248.55,0,0,-0.121967,0,50654.3,3568.21
0.363,0,0,0.0227509,4983.96,-250.383,0,0,-0.122868,0,50570.6,3562.1
0.364,0,0,0.0226275,4975.19,-252.206,0,0,-0.123763,0,50486.5,3555.96
0.365,0,0,0.0225033,4966.42,-254.019,0,0,-0.124654,0,50402,3549.79
0.366,0,0,0.0223782,4957.64,-255.823,0,0,-0.12554,0,50317.2,3543.59
0.367,0,0,0.0222523,4948.86,-257.616,0,0,-0.126421,0,50231.9,3537.36
0.368,0,0,0.0221254,4940.08,-259.399,0,0,-0.127297,0,50146.2,3531.11
0.369,0,0,0.0219977,4931.3,-261.172,0,0,-0.128168,0,50060.2,3524.83
0.37,0,0,0.0218691,4922.52,-262.934,0,0,-0.129034,0,49973.8,3518.52
0.371,0,0,0.0217396,4913.74,-264.687,0,0,-0.129895,0,49887,3512.18
0.372,0,0,0.0216093,4904.96,-266.428,0,0,-0.130751,0,49799.9,3505.82
0.373,0,0,0.0214781,4896.18,-268.16,0,0,-0.131601,0,49712.4,3499.44
0.374,0,0,0.0213461,4887.4,-269.88,0,0,-0.132446,0,49624.6,3493.03
0.375,0,0,0.0212132,4878.63,-271.59,0,0,-0.133286,0,49536.5,3486.59
0.376,0,0,0.0210795,4869.85,-273.29,0,0,-0.134121,0,49448,3480.13
0.377,0,0,0.020945,4861.09,-274.978,0,0,-0.134951,0,49359.2,3473.65
0.378,0,0,0.0208096,4852.32,-276.656,0,0,-0.135775,0,49270.1,3467.15
0.379,0,0,0.0206734,4843.56,-278.323,0,0,-0.136594,0,49180.7,3460.62
0.38,0,0,0.0205364,4834.8,-279.978,0,0,-0.137407,0,49091,3454.07
0.381,0,0,0.0203986,4826.05,-281.623,0,0,-0.138215,0,49001,3447.51
0.382,0,0,0.02026,4817.31,-283.257,0,0,-0.139018,0,48910.7,3440.92
0.383,0,0,0.0201206,4808.57,-284.879,0,0,-0.139815,0,48820.1,3434.31
0.384,0,0,0.0199804,4799.83,-286.491,0,0,-0.140607,0,48729.3,3427.68
0.385,0,0,0.0198394,4791.11,-288.091,0,0,-0.141393,0,48638.2,3421.03
0.386,0,0,0.0196976,4782.39,-289.679,0,0,-0.142173,0,48546.8,3414.37
0.387,0,0,0.019555,4773.68,-291.256,0,0,-0.142948,0,48455.2,3407.68
0.388,0,0,0.0194117,4764.98,-292.822,0,0,-0.143717,0,48363.4,3400.98
0.389,0,0,0.0192676,4756.28,-294.376,0,0,-0.144481,0,48271.3,3394.26
0.39,0,0,0.0191227,4747.6,-295.919,0,0,-0.145238,0,48179,3387.53
0.391,0,0,0.0189771,4738.92,-297.45,0,0,-0.14599,0,48086.4,3380.77
0.392,0,0,0.0188307,4730.25,-298.969,0,0,-0.146737,0,47993.6,3374.01
0.393,0,0,0.0186836,4721.6,-300.476,0,0,-0.147477,0,47900.7,3367.23
0.394,0,0,0.0185358,4712.95,-301.971,0,0,-0.148212,0,47807.5,3360.43
0.395,0,0,0.0183872,4704.32,-303.455,0,0,-0.148941,0,47714.1,3353.62
0.396,0,0,0.0182379,4695.7,-304.927,0,0,-0.149664,0,47620.5,3346.8
0.397,0,0,0.0180879,4687.09,-306.386,0,0,-0.150381,0,47526.8,3339.96
0.398,0,0,0.0179371,4678.49,-307.834,0,0,-0.151092,0,47432.8,3333.11
0.399,0,0,0.0177857,4669.9,-309.269,0,0,-0.151797,0,47338.7,3326.25
0.4,0,0,0.0176336,4661.33,-310.692,0,0,-0.152496,0,47244.5,3319.38
0.401,0,0,0.0174807,4652.77,-312.103,0,0,-0.153189,0,47150,3312.49
0.402,0,0,0.0173272,4644.22,-313.502,0,0,-0.153876,0,47055.5,3305.6
0.403,0,0,0.017173,4635.69,-314.888,0,0,-0.154557,0,46960.7,3298.69
0.404,0,0,0.0170181,4627.17,-316.262,0,0,-0.155232,0,46865.9,3291.78
0.405,0,0,0.0168625,4618.67,-317.623,0,0,-0.155901,0,46770.9,3284.85
0.406,0,0,0.0167063,4610.18,-318.972,0,0,-0.156564,0,46675.7,3277.92
0.407,0,0,0.0165494,4601.71,-320.308,0,0,-0.15722,0,46580.5,3270.98
0.408,0,0,0.0163918,4593.26,-321.631,0,0,-0.15787,0,46485.1,3264.03
0.409,0,0,0.0162336,4584.82,-322.942,0,0,-0.158514,0,46389.7,3257.07
0.41,0,0,0.0160748,4576.39,-324.241,0,0,-0.159152,0,46294.1,3250.11
0.411,0,0,0.0159153,4567.99,-325.526,0,0,-0.159784,0,46198.4,3243.13
0.412,0,0,0.0157552,4559.6,-326.798,0,0,-0.160409,0,46102.7,3236.16
0.413,0,0,0.0155945,4551.23,-328.058,0,0,-0.161028,0,46006.9,3229.18
0.414,0,0,0.0154332,4542.87,-329.305,0,0,-0.16164,0,45910.9,3222.19
0.415,0,0,0.0152712,4534.54,-330.538,0,0,-0.162246,0,45815,3215.19
0.416,0,0,0.0151087,4526.22,-331.759,0,0,-0.162846,0,45718.9,3208.2
0.417,0,0,0.0149456,4517.92,-332.967,0,0,-0.163439,0,45622.8,3201.2
0.418,0,0,0.0147818,4509.64,-334.161,0,0,-0.164026,0,45526.6,3194.19
0.419,0,0,0.0146175,4501.38,-335.342,0,0,-0.164606,0,45430.4,3187.18
0.42,0,0,0.0144526,4493.14,-336.51,0,0,-0.16518,0,45334.1,3180.17
0.421,0,0,0.0142871,4484.92,-337.665,0,0,-0.165747,0,45237.8,3173.16
0.422,0,0,0.0141211,4476.72,-338.807,0,0,-0.166308,0,45141.5,3166.15
0.423,0,0,0.0139545,4468.55,-339.935,0,0,-0.166862,0,45045.2,3159.13
0.424,0,0,0.0137874,4460.39,-341.049,0,0,-0.16741,0,44948.8,3152.11
0.425,0,0,0.0136197,4452.25,-342.151,0,0,-0.167951,0,44852.4,3145.09
0.426,0,0,0.0134515,4444.14,-343.238,0,0,-0.168485,0,44756,3138.08
0.427,0,0,0.0132827,4436.04,-344.312,0,0,-0.169013,0,44659.6,3131.06
0.428,0,0,0.0131135,4427.97,-345.373,0,0,-0.169534,0,44563.2,3124.04
0.429,0,0,0.0129437,4419.92,-346.42,0,0,-0.170048,0,44466.8,3117.02
0.43,0,0,0.0127734,4411.89,-347.453,0,0,-0.170556,0,44370.4,3110.01
0.431,0,0,0.0126026,4403.89,-348.473,0,0,-0.171057,0,44274.1,3103
0.432,0,0,0.0124313,4395.91,-349.479,0,0,-0.171551,0,44177.8,3095.98
0.433,0,0,0.0122595,4387.95,-350.471,0,0,-0.172038,0,44081.4,3088.98
0.434,0,0,0.0120872,4380.01,-351.449,0,0,-0.172519,0,43985.2,3081.97
0.435,0,0,0.0119144,4372.1,-352.414,0,0,-0.172993,0,43888.9,3074.97
0.436,0,0,0.0117412,4364.22,-353.364,0,0,-0.17346,0,43792.7,3067.97
0.437,0,0,0.0115675,4356.35,-354.301,0,0,-0.17392,0,43696.6,3060.97
0.438,0,0,0.0113934,4348.52,-355.223,0,0,-0.174373,0,43600.5,3053.98
0.439,0,0,0.0112188,4340.7,-356.132,0,0,-0.174819,0,43504.5,3046.99
0.44,0,0,0.0110437,4332.91,-357.026,0,0,-0.175259,0,43408.5,3040.01
0.441,0,0,0.0108683,4325.15,-357.907,0,0,-0.175691,0,43312.6,3033.04
0.442,0,0,0.0106924,4317.41,-358.773,0,0,-0.176117,0,43216.7,3026.07
0.443,0,0,0.010516,4309.7,-359.625,0,0,-0.176535,0,43121,3019.1
0.444,0,0,0.0103393,4302.01,-360.463,0,0,-0.176947,0,43025.3,3012.14
0.445,0,0,0.0101621,4294.35,-361.287,0,0,-0.177352,0,42929.7,3005.19
0.446,0,0,0.00998459,4286.71,-362.096,0,0,-0.17775,0,42834.2,2998.25
0.447,0,0,0.00980664,4279.11,-362.891,0,0,-0.17814,0,42738.8,2991.31
0.448,0,0,0.00962831,4271.52,-363.672,0,0,-0.178524,0,42643.5,2984.38
0.449,0,0,0.0094496,4263.97,-364.439,0,0,-0.1789,0,42548.4,2977.46
0.45,0,0,0.00927051,4256.44,-365.191,0,0,-0.17927,0,42453.3,2970.55
0.451,0,0,0.00909106,4248.94,-365.929,0,0,-0.179632,0,42358.3,2963.65
0.452,0,0,0.00891125,4241.46,-366.652,0,0,-0.179988,0,42263.4,2956.75
0.453,0,0,0.00873109,4234.02,-367.361,0,0,-0.180336,0,42168.7,2949.87
0.454,0,0,0.00855058,4226.6,-368.055,0,0,-0.180677,0,42074.1,2942.99
0.455,0,0,0.00836973,4219.21,-368.735,0,0,-0.181011,0,41979.6,2936.12
0.456,0,0,0.00818856,4211.84,-369.401,0,0,-0.181338,0,41885.3,2929.27
0.457,0,0,0.00800706,4204.51,-370.051,0,0,-0.181658,0,41791.1,2922.42
0.458,0,0,0.00782525,4197.2,-370.687,0,0,-0.18197,0,41697,2915.59
0.459,0,0,0.00764312,4189.92,-371.309,0,0,-0.182275,0,41603.1,2908.77
0.46,0,0,0.0074607,4182.67,-371.916,0,0,-0.182574,0,41509.4,2901.95
0.461,0,0,0.00727798,4175.45,-372.508,0,0,-0.182865,0,41415.8,2895.15
0.462,0,0,0.00709497,4168.26,-373.086,0,0,-0.183148,0,41322.3,2888.37
0.463,0,0,0.00691168,4161.1,-373.648,0,0,-0.183425,0,41229,2881.59
0.464,0,0,0.00672812,4153.96,-374.196,0,0,-0.183694,0,41135.9,2874.83
0.465,0,0,0.0065443,4146.86,-374.73,0,0,-0.183956,0,41043,2868.07
0.466,0,0,0.00636021,4139.78,-375.248,0,0,-0.184211,0,40950.2,2861.34
0.467,0,0,0.00617588,4132.74,-375.752,0,0,-0.184458,0,40857.6,2854.61
0.468,0,0,0.0059913,4125.72,-376.241,0,0,-0.184698,0,40765.2,2847.9
0.469,0,0,0.00580648,4118.74,-376.715,0,0,-0.184931,0,40672.9,2841.2
0.47,0,0,0.00562144,4111.78,-377.174,0,0,-0.185157,0,40580.9,2834.52
0.471,0,0,0.00543617,4104.86,-377.618,0,0,-0.185375,0,40489,2827.85
0.472,0,0,0.00525069,4097.96,-378.048,0,0,-0.185586,0,40397.4,2821.2
0.473,0,0,0.005065,4091.1,-378.462,0,0,-0.18579,0,40305.9,2814.56
0.474,0,0,0.00487911,4084.27,-378.862,0,0,-0.185986,0,40214.7,2807.93
0.475,0,0,0.00469303,4077.46,-379.246,0,0,-0.186175,0,40123.6,2801.32
0.476,0,0,0.00450677,4070.69,-379.616,0,0,-0.186356,0,40032.8,2794.73
0.477,0,0,0.00432032,4063.95,-379.971,0,0,-0.186531,0,39942.1,2788.15
0.478,0,0,0.00413371,4057.24,-380.31,0,0,-0.186698,0,39851.7,2781.59
0.479,0,0,0.00394693,4050.56,-380.635,0,0,-0.186857,0,39761.5,2775.04
0.48,0,0,0.00376,4043.91,-380.945,0,0,-0.187009,0,39671.5,2768.51
0.481,0,0,0.00357291,4037.3,-381.239,0,0,-0.187154,0,39581.7,2762
0.482,0,0,0.00338569,4030.71,-381.519,0,0,-0.187291,0,39492.2,2755.51
0.483,0,0,0.00319833,4024.16,-381.783,0,0,-0.187421,0,39402.9,2749.03
0.484,0,0,0.00301085,4017.63,-382.033,0,0,-0.187544,0,39313.8,2742.56
0.485,0,0,0.00282325,4011.14,-382.267,0,0,-0.187659,0,39225,2736.12
0.486,0,0,0.00263554,4004.68,-382.487,0,0,-0.187767,0,39136.4,2729.69
0.487,0,0,0.00244772,3998.26,-382.691,0,0,-0.187867,0,39048,2723.28
0.488,0,0,0.0022598,3991.86,-382.88,0,0,-0.18796,0,38959.9,2716.89
0.489,0,0,0.0020718,3985.5,-383.054,0,0,-0.188046,0,38872,2710.52
0.49,0,0,0.00188372,3979.17,-383.213,0,0,-0.188124,0,38784.4,2704.17
0.491,0,0,0.00169556,3972.87,-383.357,0,0,-0.188194,0,38697,2697.83
0.492,0,0,0.00150733,3966.6,-383.486,0,0,-0.188257,0,38609.9,2691.51
0.493,0,0,0.00131904,3960.37,-383.599,0,0,-0.188313,0,38523,2685.22
0.494,0,0,0.00113071,3954.17,-383.698,0,0,-0.188362,0,38436.4,2678.94
0.495,0,0,0.000942323,3948,-383.781,0,0,-0.188403,0,38350.1,2672.68
0.496,0,0,0.000753903,3941.86,-383.849,0,0,-0.188436,0,38264,2666.44
0.497,0,0,0.000565453,3935.76,-383.902,0,0,-0.188462,0,38178.1,2660.22
0.498,0,0,0.000376981,3929.69,-383.94,0,0,-0.188481,0,38092.6,2654.02
0.499,0,0,0.000188494,3923.65,-383.963,0,0,-0.188492,0,38007.3,2647.84
0.5,0,0,-6.29394e-17,3917.65,-383.97,0,0,-0.188496,0,37922.3,2641.68
0.501,0,0,-0.000188494,3911.67,-383.963,0,0,-0.188492,0,37837.6,2635.54
0.502,0,0,-0.000376981,3905.73,-383.94,0,0,-0.188481,0,37753.1,2629.42
0.503,0,0,-0.000565453,3899.83,-383.902,0,0,-0.188462,0,37668.9,2623.32
0.504,0,0,-0.000753903,3893.95,-383.849,0,0,-0.188436,0,37585,2617.24
0.505,0,0,-0.000942323,3888.11,-383.781,0,0,-0.188403,0,37501.4,2611.18
0.506,0,0,-0.00113071,3882.31,-383.698,0,0,-0.188362,0,37418.1,2605.15
0.507,0,0,-0.00131904,3876.53,-383.599,0,0,-0.188313,0,37335.1,2599.13
0.508,0,0,-0.00150733,3870.79,-383.486,0,0,-0.188257,0,37252.3,2593.14
0.509,0,0,-0.00169556,3865.08,-383.357,0,0,-0.188194,0,37169.9,2587.17
0.51,0,0,-0.00188372,3859.41,-383.213,0,0,-0.188124,0,37087.7,2581.22
0.511,0,0,-0.0020718,3853.77,-383.054,0,0,-0.188046,0,37005.8,2575.29
0.512,0,0,-0.0022598,3848.16,-382.88,0,0,-0.18796,0,36924.2,2569.38
0.513,0,0,-0.00244772,3842.59,-382.691,0,0,-0.187867,0,36843,2563.5
0.514,0,0,-0.00263554,3837.05,-382.487,0,0,-0.187767,0,36762,2557.63
0.515,0,0,-0.00282325,3831.54,-382.267,0,0,-0.187659,0,36681.3,2551.79
0.516,0,0,-0.00301085,3826.07,-382.033,0,0,-0.187544,0,36600.9,2545.97
0.517,0,0,-0.00319833,3820.63,-381.783,0,0,-0.187421,0,36520.9,2540.18
0.518,0,0,-0.00338569,3815.22,-381.519,0,0,-0.187291,0,36441.1,2534.41
0.519,0,0,-0.00357291,3809.85,-381.239,0,0,-0.187154,0,36361.7,2528.65
0.52,0,0,-0.00376,3804.51,-380.945,0,0,-0.187009,0,36282.5,2522.93
0.521,0,0,-0.00394693,3799.21,-380.635,0,0,-0.186857,0,36203.7,2517.22
0.522,0,0,-0.00413371,3793.94,-380.31,0,0,-0.186698,0,36125.2,2511.54
0.523,0,0,-0.00432032,3788.7,-379.971,0,0,-0.186531,0,36047,2505.88
0.524,0,0,-0.00450677,3783.5,-379.616,0,0,-0.186356,0,35969.1,2500.25
0.525,0,0,-0.00469303,3778.33,-379.246,0,0,-0.186175,0,35891.5,2494.63
0.526,0,0,-0.00487911,3773.19,-378.862,0,0,-0.185986,0,35814.3,2489.05
0.527,0,0,-0.005065,3768.09,-378.462,0,0,-0.18579,0,35737.3,2483.48
0.528,0,0,-0.00525069,3763.02,-378.048,0,0,-0.185586,0,35660.7,2477.94
0.529,0,0,-0.00543617,3757.99,-377.618,0,0,-0.185375,0,35584.4,2472.42
0.53,0,0,-0.00562144,3752.99,-377.174,0,0,-0.185157,0,35508.5,2466.93
0.531,0,0,-0.00580648,3748.03,-376.715,0,0,-0.184931,0,35432.8,2461.46
0.532,0,0,-0.0059913,3743.09,-376.241,0,0,-0.184698,0,35357.5,2456.01
0.533,0,0,-0.00617588,3738.2,-375.752,0,0,-0.184458,0,35282.5,2450.59
0.534,0,0,-0.00636021,3733.33,-375.248,0,0,-0.184211,0,35207.9,2445.19
0.535,0,0,-0.0065443,3728.5,-374.73,0,0,-0.183956,0,35133.5,2439.81
0.536,0,0,-0.00672812,3723.71,-374.196,0,0,-0.183694,0,35059.5,2434.46
0.537,0,0,-0.00691168,3718.95,-373.648,0,0,-0.183425,0,34985.9,2429.14
0.538,0,0,-0.00709497,3714.22,-373.086,0,0,-0.183148,0,34912.5,2423.84
0.539,0,0,-0.00727798,3709.52,-372.508,0,0,-0.182865,0,34839.5,2418.56
0.54,0,0,-0.0074607,3704.87,-371.916,0,0,-0.182574,0,34766.9,2413.31
0.541,0,0,-0.00764312,3700.24,-371.309,0,0,-0.182275,0,34694.5,2408.08
0.542,0,0,-0.00782525,3695.65,-370.687,0,0,-0.18197,0,34622.6,2402.88
0.543,0,0,-0.00800706,3691.09,-370.051,0,0,-0.181658,0,34550.9,2397.7
0.544,0,0,-0.00818856,3686.57,-369.401,0,0,-0.181338,0,34479.6,2392.55
0.545,0,0,-0.00836973,3682.08,-368.735,0,0,-0.181011,0,34408.6,2387.42
0.546,0,0,-0.00855058,3677.62,-368.055,0,0,-0.180677,0,34338,2382.31
0.547,0,0,-0.00873109,3673.2,-367.361,0,0,-0.180336,0,34267.7,2377.23
0.548,0,0,-0.00891125,3668.82,-366.652,0,0,-0.179988,0,34197.7,2372.18
0.549,0,0,-0.00909106,3664.46,-365.929,0,0,-0.179632,0,34128.1,2367.15
0.55,0,0,-0.00927051,3660.15,-365.191,0,0,-0.17927,0,34058.8,2362.15
0.551,0,0,-0.0094496,3655.86,-364.439,0,0,-0.1789,0,33989.9,2357.17
0.552,0,0,-0.00962831,3651.61,-363.672,0,0,-0.178524,0,33921.3,2352.22
0.553,0,0,-0.00980664,3647.4,-362.891,0,0,-0.17814,0,33853.1,2347.29
0.554,0,0,-0.00998459,3643.21,-362.096,0,0,-0.17775,0,33785.2,2342.39
0.555,0,0,-0.0101621,3639.07,-361.287,0,0,-0.177352,0,33717.7,2337.51
0.556,0,0,-0.0103393,3634.95,-360.463,0,0,-0.176947,0,33650.5,2332.66
0.557,0,0,-0.010516,3630.87,-359.625,0,0,-0.176535,0,33583.6,2327.83
0.558,0,0,-0.0106924,3626.83,-358.773,0,0,-0.176117,0,33517.1,2323.03
0.559,0,0,-0.0108683,3622.81,-357.907,0,0,-0.175691,0,33451,2318.25
0.56,0,0,-0.0110437,3618.84,-357.026,0,0,-0.175259,0,33385.2,2313.5
0.561,0,0,-0.0112188,3614.89,-356.132,0,0,-0.174819,0,33319.7,2308.78
0.562,0,0,-0.0113934,3610.98,-355.223,0,0,-0.174373,0,33254.6,2304.08
0.563,0,0,-0.0115675,3607.11,-354.301,0,0,-0.17392,0,33189.9,2299.4
0.564,0,0,-0.0117412,3603.27,-353.364,0,0,-0.17346,0,33125.5,2294.76
0.565,0,0,-0.0119144,3599.46,-352.414,0,0,-0.172993,0,33061.4,2290.13
0.566,0,0,-0.0120872,3595.69,-351.449,0,0,-0.172519,0,32997.7,2285.54
0.567,0,0,-0.0122595,3591.95,-350.471,0,0,-0.172038,0,32934.4,2280.97
0.568,0,0,-0.0124313,3588.24,-349.479,0,0,-0.171551,0,32871.4,2276.42
0.569,0,0,-0.0126026,3584.57,-348.473,0,0,-0.171057,0,32808.8,2271.9
0.57,0,0,-0.0127734,3580.93,-347.453,0,0,-0.170556,0,32746.5,2267.41
0.571,0,0,-0.0129437,3577.33,-346.42,0,0,-0.170048,0,32684.5,2262.94
0.572,0,0,-0.0131135,3573.76,-345.373,0,0,-0.169534,0,32623,2258.5
0.573,0,0,-0.0132827,3570.22,-344.312,0,0,-0.169013,0,32561.8,2254.08
0.574,0,0,-0.0134515,3566.72,-343.238,0,0,-0.168485,0,32500.9,2249.69
0.575,0,0,-0.0136197,3563.25,-342.151,0,0,-0.167951,0,32440.4,2245.33
0.576,0,0,-0.0137874,3559.82,-341.049,0,0,-0.16741,0,32380.2,2240.99
0.577,0,0,-0.0139545,3556.42,-339.935,0,0,-0.166862,0,32320.4,2236.68
0.578,0,0,-0.0141211,3553.05,-338.807,0,0,-0.166308,0,32261,2232.39
0.579,0,0,-0.0142871,3549.72,-337.665,0,0,-0.165747,0,32201.9,2228.13
0.58,0,0,-0.0144526,3546.42,-336.51,0,0,-0.16518,0,32143.2,2223.89
0.581,0,0,-0.0146175,3543.15,-335.342,0,0,-0.164606,0,32084.8,2219.68
0.582,0,0,-0.0147818,3539.92,-334.161,0,0,-0.164026,0,32026.8,2215.5
0.583,0,0,-0.0149456,3536.72,-332.967,0,0,-0.163439,0,31969.1,2211.35
0.584,0,0,-0.0151087,3533.56,-331.759,0,0,-0.162846,0,31911.8,2207.21
0.585,0,0,-0.0152712,3530.43,-330.538,0,0,-0.162246,0,31854.9,2203.11
0.586,0,0,-0.0154332,3527.33,-329.305,0,0,-0.16164,0,31798.3,2199.03
0.587,0,0,-0.0155945,3524.27,-328.058,0,0,-0.161028,0,31742.1,2194.98
0.588,0,0,-0.0157552,3521.24,-326.798,0,0,-0.160409,0,31686.2,2190.95
0.589,0,0,-0.0159153,3518.25,-325.526,0,0,-0.159784,0,31630.7,2186.95
0.59,0,0,-0.0160748,3515.29,-324.241,0,0,-0.159152,0,31575.5,2182.97
0.591,0,0,-0.0162336,3512.36,-322.942,0,0,-0.158514,0,31520.7,2179.02
0.592,0,0,-0.0163918,3509.46,-321.631,0,0,-0.15787,0,31466.3,2175.1
0.593,0,0,-0.0165494,3506.6,-320.308,0,0,-0.15722,0,31412.2,2171.2
0.594,0,0,-0.0167063,3503.77,-318.972,0,0,-0.156564,0,31358.5,2167.33
0.595,0,0,-0.0168625,3500.98,-317.623,0,0,-0.155901,0,31305.1,2163.49
0.596,0,0,-0.0170181,3498.22,-316.262,0,0,-0.155232,0,31252.1,2159.67
0.597,0,0,-0.017173,3495.49,-314.888,0,0,-0.154557,0,31199.4,2155.88
0.598,0,0,-0.0173272,3492.8,-313.502,0,0,-0.153876,0,31147.1,2152.11
0.599,0,0,-0.0174807,3490.14,-312.103,0,0,-0.153189,0,31095.2,2148.37
0.6,0,0,-0.0176336,3487.51,-310.692,0,0,-0.152496,0,31043.6,2144.65
0.601,0,0,-0.0177857,3484.92,-309.269,0,0,-0.151797,0,30992.4,2140.96
0.602,0,0,-0.0179371,3482.36,-307.834,0,0,-0.151092,0,30941.5,2137.3
0.603,0,0,-0.0180879,3479.83,-306.386,0,0,-0.150381,0,30891,2133.66
0.604,0,0,-0.0182379,3477.34,-304.927,0,0,-0.149664,0,30840.9,2130.05
0.605,0,0,-0.0183872,3474.88,-303.455,0,0,-0.148941,0,30791.1,2126.47
0.606,0,0,-0.0185358,3472.46,-301.971,0,0,-0.148212,0,30741.7,2122.91
0.607,0,0,-0.0186836,3470.06,-300.476,0,0,-0.147477,0,30692.6,2119.37
0.608,0,0,-0.0188307,3467.7,-298.969,0,0,-0.146737,0,30643.9,2115.87
0.609,0,0,-0.0189771,3465.38,-297.45,0,0,-0.14599,0,30595.5,2112.38
0.61,0,0,-0.0191227,3463.08,-295.919,0,0,-0.145238,0,30547.5,2108.93
0.611,0,0,-0.0192676,3460.82,-294.376,0,0,-0.144481,0,30499.9,2105.5
